faq_id,question_date,atomic_id,question,answer,l1_category,l2_category,source_l2_category_1,source_l2_category_2,source_l2_category_3,l3_category_1,l3_category_2,l3_count
24388,2016-11-05,24388_A01,RDA的核心元素與中國編目規則的著錄三層次有何異同？,"中國編目規則很清楚地列舉出三種層次的著錄項目；而RDA的詳簡，實則是建立在「元素」，即實體屬性及關係上，已打破舊規則款目的概念。RDA的核心元素是屬「最簡層級」，就最簡級來說，所著錄的元素比中國編目規則1.0.4.1「簡略著錄」級內容要來得較豐富，但就中國編目規則1.0.4.2第二著錄層次來看，內容則有增有減，譬如RDA已取消正題名後的 [資料類型標示]，改由內容類型、媒體類型、載體類型來代替，而其中媒體類型(media type)不是RDA的核心元素。RDA的核心元素是建立在滿足FRBR概念模型的使用者需求上，各圖書館可以以此核心元素為基調，增加認為符合使用者需求的元素，譬如上述之媒體類型，LC便將它視為是核心元素，此外RDA還有「if core」，即根據某種需求度而視為是核心元素的情形，非常有彈性。 以下為中國編目規則的詳簡層次及RDA的核心元素: 中國編目規則－－ 中國編目規則1.0.4敘明著錄詳簡層次分簡略、標準及詳細三種著錄層次： 1. 簡略著錄 (1.0.4.1)： 正題名 / 第一著者敘述.- - 版本敘述.- -資料特殊細節 .- -出版者, 出版年 數量 (面、葉、冊數或其他單位) 附註 標準號碼 2. 第二著錄層次 (1.0.4.2) 正題名 [資料類型標示] ：副題名 ＝ 並列題名 / 第一著者敘述；其他次要著者敘述.- - 版本敘述 / 關係版本之第一著者敘述.- -資料特殊細節 .- -出版地：出版者, 出版年 數量 (面、葉、冊數或其他單位)：插圖或其他稽核細節；高廣尺寸 集叢正題名 / 集叢著者敘述, 集叢標準號碼；集叢號, 附屬集叢名, 附屬集叢標準號碼；附屬集叢號 附註 標準號碼 3. 第二著錄層次：詳細著錄。依本規則所列各細目全部著錄。 (CCR1.0.4.3) RDA的核心元素 根據RDA1.3 Core Elements及RDA0.65 Section 1: Recording Attributes of Manifestation and Item，在著錄具體呈現或單件時，最簡層次應包含以下適用及易於確認的全部元素。 題名 正題名 著者敘述 與正題名相關的著者敘述 ＊當著者敘述不只一個，僅第一個著者敘述是必須著錄的 版本敘述 版本標示、修訂版標示 修訂版標示 連續性出版品編次 連續性出版品首期或部分刊期之數字及/或文字編次 連續性出版品首期或部分刊期之日期編次 連續性出版品末期或部分刊期之數字及/或文字編次 連續性出版品末期或部分刊期之日期編次（末期或僅部分刊期） 製作敘述 製作日期（適用於非出版形式的資源） 出版敘述 出版地（若出版地不只一個，僅第一個出版地是必須著錄的） 出版者名稱（若出版者不只一個，僅第一個出版者是必須著錄的） 出版年 集叢敘述 集叢正題名 集叢號 附屬集叢名 附屬集叢號 具體呈現的識別碼 具體呈現的識別碼 ＊若具體呈現的識別碼不只一個，優先選用國際認可者 載體類型 載體類型 數量單位 數量單位(僅指資源完整或已知資源總數量單位) 就整體而言，個人認為RDA核心元素的內容較中國編目規則著錄層次內容較廣、較有彈性。說其較廣，是因為RDA重視資源關係，強調權威控制，中國編目規則詳簡層次只注重在RDA的第一部分具體呈現與單件之屬性上，其他還有很多作品、表現形式、個人…等之屬性及關係的最簡層級均未規範。說其較有彈性，是因為書目資料建立機構在建立書目紀錄時，可採一體適用或針對特定範疇的資源或其他實體，訂定著錄的層次與權威控制之政策。RDA賦予編目員很大的彈性，需要孰知「使用者需求」的編目員，有判斷力的編目員。面對RDA，我自己的學習態度是把自己當小學生看待，從最基本的功課--瞭解FRBR家族開始，擺脫舊包袱思維，盡可能朝迎合國際標準的作法去考量，因為我們要面對的是未來網際網路環境中的linked data。",編目法,款目、檢索點與 RDA 實體關係,著錄來源與一般著錄原則,款目、檢索點與 RDA 實體關係,,RDA／FRBR／LRM 實體與屬性,,1
24410,2016-11-29,24410_A01,現有的AACR2書目紀錄增加RDA資料元素後，在未來RDA環境下會有什麼影響或劣勢嗎？,"現有的舊書目紀錄，增加某些RDA元素，不被視為是RDA完整紀錄，而是混合紀錄(Hybrid Records)。Hybrid Records的定義: When editing and replacing master records in WorldCat, catalogers may choose to add some RDA elements to existing non-RDA records without re-cataloging the entire record according to RDA... 這些修正紀錄不能視為完整或一筆全新的RDA紀錄... 會影響資料的鏈結，因為大多數的舊資料並沒有「書目關係」的著錄，原本書目紀錄外，RDA強調的部分在於權威控制與控制詞彙的建立...",編目法,款目、檢索點與 RDA 實體關係,款目、檢索點與 RDA 實體關係,,,RDA／FRBR／LRM 實體與屬性,作品與相關實體關係,2
24410,2016-11-29,24410_A02,「書目紀錄建置RDA編目元素轉換程式」有使用說明書及詳細介紹嗎？,使用說明嵌在執行檔「關於」中的「注意事項」，可自編目園地下載。,編目法,款目、檢索點與 RDA 實體關係,款目、檢索點與 RDA 實體關係,,,RDA／FRBR／LRM 實體與屬性,,1
24506,2017-09-19,24506_A02,若有附加款目是否意旨須加編740段？,不需要，因為246是其他題名，而740是附加款目，兩者作用不同，不要混淆。,編目法,款目、檢索點與 RDA 實體關係,款目、檢索點與 RDA 實體關係,,,主要款目與附加款目,,1
30965,2018-10-22,30965_A01,New RDA規範可以在哪裡查詢？,新版RDA公佈於今年6月13日：RDA Toolkit BETA site，可透過原Toolkit網站https://www.rdatoolkit.org/訪問，需登入原Toolkit帳號。免費30天試用訂閱包含Beta版本及原Toolkit。,編目法,款目、檢索點與 RDA 實體關係,款目、檢索點與 RDA 實體關係,,,RDA／FRBR／LRM 實體與屬性,,1
30965,2018-10-22,30965_A02,是否有RDA的中文資源可以參考？,目前尚無新版RDA中文手冊可用。,編目法,款目、檢索點與 RDA 實體關係,款目、檢索點與 RDA 實體關係,,,RDA／FRBR／LRM 實體與屬性,,1
30996,2019-01-03,30996_A01,107年地特五等題目中，選項C的「發掘性」是什麼意思？,發掘性是指經由目錄的查詢可以找到相關資料，具有發現和引出資料的功能，符合「讓使用者瀏覽相關資料的設計」的題意，並蘊含user task中的find和explore概念。,編目法,款目、檢索點與 RDA 實體關係,款目、檢索點與 RDA 實體關係,,,檢索點選擇與建立,,1
31011,2019-01-29,31011_A02,Retold by 及 Adapted by 的作者著錄方式是否一致？,在書目著錄上，若為形式改編或大幅改寫（如Retelling），會以改編者作為主要創作者，著錄於欄位1XX。原作品作者和首捲題名則著錄於欄位7XX說明改編關係。美國國會圖書館（LC）將經典作品改編分為3個Level，Level 2為重述改寫，改寫者會被視為主要作者，著錄於欄位1XX。,編目法,款目、檢索點與 RDA 實體關係,款目、檢索點與 RDA 實體關係,,,創作者、貢獻者與關係標示,作品與相關實體關係,2
31057,2019-06-15,31057_A01,什麼是追尋項？,追尋項係指以往圖書館自動化前，編目員將檢索點（access points）逐一記載於卡片的最下或最末，用以提供編製不同檢索標目的卡片、並放入不同用途的目錄中之著錄項目。配合編目規則所訂的各個著錄項目（例如題名及著者敘述項、版本項…），此類檢索點也稱為「追尋項」。,編目法,款目、檢索點與 RDA 實體關係,款目、檢索點與 RDA 實體關係,,,檢索點選擇與建立,,1
31057,2019-06-15,31057_A02,追尋項的用途是？,追尋項的用途係為了記載書目資料之檢索款目的數量與內容，以便作為製作不同附加款目卡片的依據。例如可據以產生標題款目卡片、著者款目卡片等，並配合分類片形成完整卡片組合。在圖書館自動化後，則改以檢索標目相關欄位（如MARC 21之欄位1XX、6XX、7XX、8XX）進行著錄。,編目法,款目、檢索點與 RDA 實體關係,款目、檢索點與 RDA 實體關係,,,主要款目與附加款目,,1
31105,2019-07-30,31105_A03,在RDA規則中，是否必須著錄「Container of (expression)」關係標示語？,在RDA書目中，當指標2選為2時，基本上已含有「分析」的意義，可用以描述圖書內所包含的內容，所以關係標示語「Container of (expression)」可依各館政策選擇是否著錄，並非強制性的。,編目法,款目、檢索點與 RDA 實體關係,款目、檢索點與 RDA 實體關係,,,RDA／FRBR／LRM 實體與屬性,,1
31136,2019-09-18,31136_A03,"無法確定""阿南達""與""蒂娜.司帕爾汀""關係時，如何處理欄位100與700？","如果無法確定""阿南達"" 實為""蒂娜.司帕爾汀""、或是該書作者本意即欲讓""阿南達"" 與""蒂娜.司帕爾汀"" 有所區別並視為不同個體，則以""阿南達"" 著錄於欄位100作為主要款目，據此取作者號，另將""司帕爾汀"" 著錄於欄位700，並為""阿南達"" 及""司帕爾汀"" 分別建立權威紀錄。",編目法,款目、檢索點與 RDA 實體關係,款目、檢索點與 RDA 實體關係,,,主要款目與附加款目,,1
31186,2019-11-28,31186_A04,採用RDA規則時，電子書MARC 21書目欄位336$a的內容為何？,採用《資源描述與檢索》（RDA）進行編目時，電子書MARC 21書目欄位有336$atext、337$acomputer、338$aonline resource，而紙本圖書MARC 21為書目欄位336$atext、337$aunmediated、338$avolume。,編目法,款目、檢索點與 RDA 實體關係,款目、檢索點與 RDA 實體關係,,,RDA／FRBR／LRM 實體與屬性,,1
31210,2020-01-14,31210_A02,RDA書目中表現形式檢索點的結構為何？,表現形式檢索點的結構為「著者權威檢索點 + 作品首選題名 + 表現形式特性」。,編目法,款目、檢索點與 RDA 實體關係,款目、檢索點與 RDA 實體關係,,,RDA／FRBR／LRM 實體與屬性,,1
31243,2020-03-05,31243_A01,RDA的定義為何？,"《資源描述與檢索》（Resource Description and Access, RDA）為取代AACR2之新的編目規則，提供編目人員處理圖書資料時，用以規範書目著錄的項目與次序。",編目法,款目、檢索點與 RDA 實體關係,款目、檢索點與 RDA 實體關係,,,RDA／FRBR／LRM 實體與屬性,,1
31243,2020-03-05,31243_A02,RDA的目標為何？,RDA的目標是提供各種類型與內容資源一致且有擴展性的描述框架，並且與國際標準ISBD著錄、ICP規則、FRBR模式相容。,編目法,款目、檢索點與 RDA 實體關係,款目、檢索點與 RDA 實體關係,,,RDA／FRBR／LRM 實體與屬性,,1
31243,2020-03-05,31243_A04,RDA與MARC的關係為何？,RDA為編目規則、MARC為編目格式，雖然二者同為編目之目的，但兩者在性質上本來就不同。,編目法,款目、檢索點與 RDA 實體關係,款目、檢索點與 RDA 實體關係,,,RDA／FRBR／LRM 實體與屬性,,1
